Sno,CusID,Date,Dairy Product Consumed,Category,Buying Frequency,Online Buying Preference,Expected Delivery Time,Preferred Time Slot,Discount Expectations,Preferred Billing Type,Buying Farm Fresh Fruits Online
5749,C2,11/22/2012,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,6,6 PM to 11 PM,Yes,Instant,Maybe
5750,C4,11/22/2012,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,10,12,Anytime would do,Yes,Any would do,Yes
5751,C4,11/23/2012,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,4,24,6 AM to 12 Noon,Maybe,Instant,Yes
5752,C10,11/23/2012,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,12,6 AM to 12 Noon,Maybe,Any would do,Maybe
5753,C6,11/24/2012,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,2,24,6 AM to 12 Noon,Maybe,Instant,Yes
5754,C5,11/24/2012,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,8,24,6 AM to 12 Noon,Yes,Any would do,Yes
5755,C2,11/25/2012,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,2,6,6 AM to 12 Noon,No,Instant,Yes
5756,C9,11/26/2012,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,5,6,6 AM to 12 Noon,Maybe,Instant,Maybe
5757,C6,11/27/2012,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,9,6,Anytime would do,Yes,Any would do,Yes
5758,C10,11/27/2012,Anchor Cheese,Cheese,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
5759,C2,11/27/2012,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,2,12,6 PM to 11 PM,Maybe,Instant,Maybe
5760,C10,11/28/2012,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,Instant,Yes
5761,C6,11/29/2012,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,6,12,6 AM to 12 Noon,Yes,Instant,Yes
5762,C3,11/29/2012,Anchor Cheese,Cheese,Once Every 2-3 days,2,24,6 AM to 12 Noon,Yes,Prepaid,Yes
5763,C1,11/29/2012,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,10,12,Anytime would do,Maybe,"Postpaid, Instant",Maybe
5764,C1,11/29/2012,Highland Cheese Spread,Cheese,Once Every 2-3 days,2,6,Anytime would do,Yes,Instant,Yes
5765,C6,11/30/2012,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,8,12,Anytime would do,Yes,Any would do,Yes
5766,C7,11/30/2012,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,6,12,6 AM to 12 Noon,No,Any would do,Maybe
5767,C7,12/1/2012,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,Instant,Yes
5768,C1,12/1/2012,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,3,12,6 AM to 12 Noon,Yes,Instant,Yes
5769,C8,12/2/2012,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,9,24,Anytime would do,Yes,Prepaid,Yes
5770,C3,12/2/2012,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,7,12,6 AM to 12 Noon,Yes,Prepaid,Yes
5771,C9,12/3/2012,Highland Butter,Butter,Once Every 2-3 days,9,6,6 AM to 12 Noon,Maybe,Any would do,Yes
5772,C10,12/4/2012,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,Instant,Maybe
5773,C5,12/4/2012,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
5774,C5,12/5/2012,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,12,Anytime would do,Maybe,Instant,Yes
5775,C2,12/7/2012,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,2,12,6 PM to 11 PM,Yes,Prepaid,Yes
5776,C4,12/7/2012,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,6,24,6 PM to 11 PM,No,Instant,Yes
5777,C9,12/7/2012,Highland Processed Cheese,Cheese,Once Every 2-3 days,5,12,6 AM to 12 Noon,No,Instant,Yes
5778,C10,12/7/2012,Anchor Cheese,Cheese,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Instant,Yes
5779,C3,12/8/2012,Anchor Cheese,Cheese,Once Every 2-3 days,5,6,Anytime would do,Yes,Any would do,Maybe
5780,C3,12/8/2012,Highland Cheese Spread,Cheese,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Instant,Yes
5781,C2,12/8/2012,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,7,24,Anytime would do,No,Instant,Yes
5782,C7,12/10/2012,Anchor Butter,Butter,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,Instant,Maybe
5783,C1,12/11/2012,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,24,Anytime would do,Yes,Instant,Maybe
5784,C8,12/11/2012,Anchor Cheese,Cheese,Once Every 2-3 days,10,6,Anytime would do,No,"Postpaid, Instant",Yes
5785,C6,12/12/2012,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,9,24,Anytime would do,Yes,"Postpaid, Instant",Yes
5786,C9,12/12/2012,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Prepaid,Yes
5787,C9,12/13/2012,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,6,24,6 AM to 12 Noon,No,"Postpaid, Instant",Maybe
5788,C4,12/15/2012,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,10,12,6 AM to 12 Noon,Yes,Prepaid,Maybe
5789,C2,12/16/2012,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,8,24,6 AM to 12 Noon,Yes,Instant,Yes
5790,C2,12/17/2012,Milo,ColdChocolateMilk,Once Every 2-3 days,2,24,6 AM to 12 Noon,Yes,Any would do,Maybe
5791,C9,12/17/2012,Anchor Cheese,Cheese,Once Every 2-3 days,4,12,Anytime would do,No,Instant,Yes
5792,C8,12/18/2012,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,5,6,6 PM to 11 PM,No,Instant,Yes
5793,C3,12/20/2012,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,1,12,Anytime would do,Yes,Prepaid,Maybe
5794,C6,12/20/2012,Ambewela Cheese,Cheese,Once Every 2-3 days,1,6,6 AM to 12 Noon,Maybe,Prepaid,Yes
5795,C7,12/20/2012,Ambewela Cheese,Cheese,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
5796,C8,12/21/2012,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,1,6,6 PM to 11 PM,Yes,Prepaid,Yes
5797,C7,12/21/2012,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,8,24,6 AM to 12 Noon,Yes,Instant,Maybe
5798,C5,12/21/2012,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,Prepaid,Yes
5799,C1,12/21/2012,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,8,12,6 AM to 12 Noon,No,Any would do,Yes
5800,C7,12/22/2012,Anchor Butter,Butter,Once Every 2-3 days,1,24,Anytime would do,Yes,Instant,Maybe
5801,C2,12/22/2012,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once every 2-3 days,4,12,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
5802,C10,12/23/2012,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Any would do,Yes
5803,C2,12/23/2012,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Instant,Yes
5804,C1,12/24/2012,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,Instant,Yes
5805,C6,12/24/2012,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,8,24,6 AM to 12 Noon,Yes,Prepaid,Maybe
5806,C1,12/25/2012,Milo,ColdChocolateMilk,Once Every 2-3 days,3,12,6 AM to 12 Noon,Yes,Instant,Yes
5807,C9,12/25/2012,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Instant,Maybe
5808,C2,12/26/2012,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,10,12,6 AM to 12 Noon,Yes,Prepaid,Maybe
5809,C5,12/27/2012,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,4,6,6 AM to 12 Noon,Yes,Prepaid,Yes
5810,C3,12/28/2012,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
5811,C10,12/29/2012,Anchor Cheese,Cheese,Once Every 2-3 days,9,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
5812,C3,12/30/2012,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,10,6,Anytime would do,Yes,Instant,Yes
5813,C7,12/31/2012,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,5,12,6 AM to 12 Noon,Yes,Instant,Maybe
5814,C6,12/31/2012,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,9,6,6 AM to 12 Noon,Yes,Instant,Yes
5815,C8,1/1/2013,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,9,6,6 AM to 12 Noon,No,Instant,Yes
5816,C9,1/3/2013,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,8,24,6 AM to 12 Noon,No,Prepaid,Maybe
5817,C1,1/4/2013,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,2,24,Anytime would do,No,Instant,Yes
5818,C5,1/5/2013,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Instant,Yes
5819,C10,1/7/2013,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,10,6,6 AM to 12 Noon,Yes,Instant,Maybe
5820,C5,1/7/2013,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,5,12,Anytime would do,Yes,Prepaid,Yes
5821,C8,1/7/2013,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,4,6,6 PM to 11 PM,No,Instant,Maybe
5822,C9,1/7/2013,Anchor Butter,Butter,Once Every 2-3 days,9,24,6 AM to 12 Noon,Yes,Any would do,Yes
5823,C9,1/8/2013,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,9,6,6 AM to 12 Noon,Yes,Instant,Yes
5824,C3,1/8/2013,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,Instant,Maybe
5825,C2,1/8/2013,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Instant,Yes
5826,C6,1/8/2013,Ambewela Cheese,Cheese,Once Every 2-3 days,7,12,6 AM to 12 Noon,Yes,Instant,Yes
5827,C8,1/10/2013,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,2,24,6 AM to 12 Noon,Yes,Instant,Yes
5828,C6,1/10/2013,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,5,12,6 AM to 12 Noon,Yes,Instant,Yes
5829,C8,1/10/2013,Anchor Cheese,Cheese,Once Every 2-3 days,7,24,6 AM to 12 Noon,Maybe,Instant,Yes
5830,C10,1/13/2013,Anchor Cheese,Cheese,Once Every 2-3 days,7,12,6 AM to 12 Noon,No,Instant,Yes
5831,C10,1/13/2013,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,10,12,6 AM to 12 Noon,Yes,Any would do,Yes
5832,C3,1/13/2013,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,24,6 AM to 12 Noon,No,Instant,Maybe
5833,C1,1/13/2013,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,Instant,Maybe
5834,C8,1/14/2013,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,10,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
5835,C1,1/15/2013,Highland Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,1,6,6 PM to 11 PM,Yes,Prepaid,Maybe
5836,C6,1/16/2013,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,2,6,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Maybe
5837,C8,1/17/2013,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,24,Anytime would do,Yes,Any would do,Yes
5838,C2,1/17/2013,Highland Cheese Spread,Cheese,Once Every 2-3 days,6,6,6 AM to 12 Noon,No,Instant,Yes
5839,C4,1/18/2013,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,Prepaid,Yes
5840,C9,1/18/2013,Anchor Cheese,Cheese,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,Instant,Yes
5841,C5,1/18/2013,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,8,12,6 PM to 11 PM,Yes,Instant,Yes
5842,C7,1/19/2013,Pelawatter Vanilla Yoghurt,Yoghurt,Once a day,5,24,Anytime would do,Yes,Any would do,Maybe
5843,C5,1/19/2013,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,3,6,6 PM to 11 PM,Yes,Instant,Maybe
5844,C9,1/19/2013,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,Instant,Yes
5845,C6,1/20/2013,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,10,12,6 PM to 11 PM,Yes,Instant,Yes
5846,C5,1/20/2013,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,3,24,6 AM to 12 Noon,Maybe,Instant,Maybe
5847,C1,1/23/2013,Highland Butter,Butter,Once Every 2-3 days,5,24,6 AM to 12 Noon,Yes,Any would do,Maybe
5848,C7,1/24/2013,Ambewela Cheese,Cheese,Once Every 2-3 days,8,6,Anytime would do,Maybe,"Postpaid, Instant",Yes
5849,C8,1/26/2013,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,6,24,6 AM to 12 Noon,No,Instant,Yes
5850,C3,1/27/2013,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
5851,C2,1/27/2013,Anchor Cheese,Cheese,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,Instant,Maybe
5852,C7,1/29/2013,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,Instant,Yes
5853,C4,1/29/2013,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,8,24,6 AM to 12 Noon,No,Instant,Yes
5854,C1,1/29/2013,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,3,6,Anytime would do,Yes,Instant,Maybe
5855,C10,2/4/2013,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,9,24,Anytime would do,Yes,Prepaid,Maybe
5856,C10,2/5/2013,Highland Processed Cheese,Cheese,Once Every 2-3 days,3,6,6 PM to 11 PM,No,Instant,Yes
5857,C8,2/6/2013,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,4,24,6 PM to 11 PM,Yes,Instant,Maybe
5858,C9,2/6/2013,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
5859,C5,2/7/2013,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,5,12,6 AM to 12 Noon,Yes,Instant,Maybe
5860,C8,2/8/2013,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,7,6,6 AM to 12 Noon,Yes,Instant,Maybe
5861,C5,2/10/2013,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,8,12,6 PM to 11 PM,Yes,Instant,Yes
5862,C5,2/10/2013,Highland Cheese Spread,Cheese,Once Every 2-3 days,6,24,6 PM to 11 PM,Yes,Any would do,Yes
5863,C5,2/10/2013,Anchor Cheese,Cheese,Once Every 2-3 days,9,6,6 AM to 12 Noon,Yes,Instant,Yes
5864,C3,2/11/2013,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,6,12,Anytime would do,Maybe,"Postpaid, Instant",Yes
5865,C5,2/11/2013,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,3,24,Anytime would do,No,Instant,Yes
5866,C8,2/13/2013,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,4,6,6 AM to 12 Noon,Yes,Instant,Yes
5867,C2,2/15/2013,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,5,6,6 AM to 12 Noon,Yes,Instant,Maybe
5868,C1,2/16/2013,Highland Processed Cheese,Cheese,Once Every 2-3 days,4,12,6 PM to 11 PM,No,Any would do,Yes
5869,C2,2/17/2013,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,10,24,6 AM to 12 Noon,No,Instant,Yes
5870,C7,2/18/2013,Milo,ColdChocolateMilk,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Instant,Yes
5871,C1,2/19/2013,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,7,6,6 AM to 12 Noon,Yes,Any would do,Yes
5872,C10,2/20/2013,Milo,ColdChocolateMilk,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,Instant,Maybe
5873,C7,2/21/2013,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,5,24,6 AM to 12 Noon,Yes,Prepaid,Yes
5874,C9,2/21/2013,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,6,12,6 AM to 12 Noon,Maybe,Any would do,Yes
5875,C4,2/22/2013,Highland Processed Cheese,Cheese,Once Every 2-3 days,7,6,6 AM to 12 Noon,Yes,Instant,Yes
5876,C10,2/23/2013,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,Instant,Yes
5877,C7,2/25/2013,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
5878,C5,2/25/2013,Ambewela Cheese,Cheese,Once Every 2-3 days,9,6,6 AM to 12 Noon,Yes,Instant,Maybe
5879,C1,2/26/2013,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,2,12,6 AM to 12 Noon,Maybe,Instant,Maybe
5880,C1,2/26/2013,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,2,12,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
5881,C2,2/27/2013,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,4,24,6 AM to 12 Noon,No,Any would do,Maybe
5882,C6,2/27/2013,Milo,ColdChocolateMilk,Once Every 2-3 days,9,6,6 AM to 12 Noon,Yes,Any would do,Maybe
5883,C8,2/27/2013,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,Instant,Maybe
5884,C3,2/27/2013,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
5885,C2,2/27/2013,Highland Processed Cheese,Cheese,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
5886,C2,2/27/2013,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,5,12,6 AM to 12 Noon,Yes,Prepaid,Yes
5887,C5,2/28/2013,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
5888,C6,3/1/2013,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Instant,Yes
5889,C10,3/2/2013,Highland Butter,Butter,Once a day,5,6,6 AM to 12 Noon,Yes,Any would do,Yes
5890,C3,3/2/2013,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,5,6,6 AM to 12 Noon,No,Prepaid,Yes
5891,C7,3/3/2013,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,Instant,Yes
5892,C5,3/3/2013,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,5,24,6 PM to 11 PM,Maybe,Instant,Yes
5893,C7,3/3/2013,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,4,6,6 PM to 11 PM,Maybe,Instant,Yes
5894,C5,3/5/2013,Milo,ColdChocolateMilk,Once Every 2-3 days,3,12,6 PM to 11 PM,Yes,Instant,Maybe
5895,C1,3/6/2013,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,1,12,6 PM to 11 PM,Yes,Instant,Maybe
5896,C7,3/7/2013,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,24,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
5897,C7,3/7/2013,Anchor Cheese,Cheese,Once Every 2-3 days,7,12,6 PM to 11 PM,Maybe,"Postpaid, Instant",Yes
5898,C3,3/8/2013,Highland Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,9,6,6 AM to 12 Noon,Yes,Instant,Maybe
5899,C4,3/9/2013,Anchor Butter,Butter,Once Every 2-3 days,5,6,6 AM to 12 Noon,Maybe,Prepaid,Maybe
5900,C7,3/9/2013,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
5901,C2,3/10/2013,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,5,6,6 AM to 12 Noon,Yes,Instant,Yes
5902,C10,3/11/2013,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,7,12,6 AM to 12 Noon,Maybe,Instant,Yes
5903,C2,3/11/2013,Ambewela Cheese,Cheese,Once Every 2-3 days,9,12,6 AM to 12 Noon,Yes,Any would do,Yes
5904,C9,3/13/2013,Highland Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Any would do,Yes
5905,C2,3/13/2013,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,5,6,6 AM to 12 Noon,Maybe,Prepaid,Yes
5906,C6,3/13/2013,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,Instant,Yes
5907,C2,3/15/2013,Milo,HotChocolateMilk,Once Every 2-3 days,7,24,6 PM to 11 PM,Yes,Any would do,Maybe
5908,C2,3/17/2013,Anchor Butter,Butter,Once Every 2-3 days,1,6,6 PM to 11 PM,Yes,Instant,Maybe
5909,C10,3/18/2013,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,9,24,Anytime would do,Yes,Instant,Yes
5910,C1,3/18/2013,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Any would do,Yes
5911,C5,3/20/2013,Highland Butter,Butter,Once Every 2-3 days,5,6,6 AM to 12 Noon,Yes,Instant,Maybe
5912,C4,3/20/2013,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,Instant,Yes
5913,C5,3/22/2013,Highland Cheese Spread,Cheese,Once Every 2-3 days,6,6,6 AM to 12 Noon,Maybe,Instant,Yes
5914,C9,3/22/2013,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,5,24,6 AM to 12 Noon,Yes,Prepaid,Yes
5915,C5,3/24/2013,Highland Butter,Butter,Once Every 2-3 days,5,24,6 AM to 12 Noon,Yes,Prepaid,Maybe
5916,C10,3/25/2013,Highland Cheese Spread,Cheese,Once Every 2-3 days,8,6,6 AM to 12 Noon,Yes,Instant,Yes
5917,C5,3/26/2013,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,10,6,6 AM to 12 Noon,Yes,Instant,Yes
5918,C10,3/27/2013,Highland Butter,Butter,Once Every 2-3 days,3,12,6 AM to 12 Noon,Maybe,Instant,Yes
5919,C10,3/27/2013,Milo,ColdChocolateMilk,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Prepaid,Yes
5920,C1,3/27/2013,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,1,6,6 AM to 12 Noon,No,Prepaid,Yes
5921,C8,3/28/2013,Anchor Cheese,Cheese,Once Every 2-3 days,4,6,6 AM to 12 Noon,Yes,Any would do,Maybe
5922,C6,3/28/2013,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,8,6,Anytime would do,Yes,Instant,Yes
5923,C6,3/30/2013,Highland Processed Cheese,Cheese,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,Instant,Yes
5924,C6,3/30/2013,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,24,6 AM to 12 Noon,Yes,Any would do,Yes
5925,C1,3/31/2013,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,12,6 AM to 12 Noon,Yes,Any would do,Yes
5926,C6,4/1/2013,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,Instant,Yes
5927,C8,4/2/2013,Highland Chocolate Flavoured Milk,ColdChocolateMilk,Once a day,3,6,6 AM to 12 Noon,Yes,Instant,Yes
5928,C1,4/3/2013,Milo,ColdChocolateMilk,Once Every 2-3 days,3,12,6 AM to 12 Noon,Yes,Prepaid,Yes
5929,C8,4/3/2013,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,10,6,Anytime would do,Yes,Instant,Yes
5930,C10,4/4/2013,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,8,6,6 AM to 12 Noon,Yes,Prepaid,Maybe
5931,C9,4/4/2013,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,5,12,6 AM to 12 Noon,Maybe,Instant,Yes
5932,C3,4/4/2013,Ambewela Cheese,Cheese,Once Every 2-3 days,9,24,6 AM to 12 Noon,Yes,Instant,Yes
